strategy,day,query_source_s1_id,query_candidate_id,query_index,query_strategy,context_rows,context_win_rate,primary_rows,secondary_rows,distinct_context_days,top_index_counts,top_strategy_counts,min_distance,median_distance,max_distance,latency_sec
random_256,2026-07-02,10710,BULL_PUT_BNF_57700_57300_W400,BNF,BULL_PUT,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10700,BEAR_CALL_BNF_58600_59000_W400,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10690,BEAR_CALL_BNF_58600_59100_W500,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10680,BEAR_CALL_BNF_58600_59000_W400,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10675,BULL_PUT_BNF_57600_57200_W400,BNF,BULL_PUT,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10665,BEAR_CALL_BNF_58600_59200_W600,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10655,BEAR_CALL_BNF_58600_59000_W400,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10645,BEAR_CALL_BNF_58600_59000_W400,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10635,BEAR_CALL_BNF_58600_59000_W400,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10625,BEAR_CALL_BNF_58600_59000_W400,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10620,BULL_PUT_BNF_57600_57200_W400,BNF,BULL_PUT,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10610,BEAR_CALL_BNF_58600_59000_W400,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10605,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10595,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10585,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10575,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10565,BEAR_CALL_BNF_58500_59100_W600,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10560,BULL_PUT_BNF_57600_57200_W400,BNF,BULL_PUT,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10550,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10540,BEAR_CALL_BNF_58400_58800_W400,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10535,BEAR_CALL_BNF_58400_59000_W600,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
