strategy,day,query_source_s1_id,query_candidate_id,query_index,query_strategy,context_rows,context_win_rate,primary_rows,secondary_rows,distinct_context_days,top_index_counts,top_strategy_counts,min_distance,median_distance,max_distance,latency_sec
recent_256,2026-06-29,9124,BULL_PUT_BNF_57400_57000_W400,BNF,BULL_PUT,256,0.49609375,28,228,1,"[[""BNF"", 246], [""NF"", 10]]","[[""BEAR_CALL"", 127], [""BULL_PUT"", 101], [""BEAR_PUT"", 28]]",,,,1.8068105210004433
recent_256,2026-06-29,9120,BULL_PUT_BNF_57400_57000_W400,BNF,BULL_PUT,256,0.49609375,28,228,1,"[[""BNF"", 246], [""NF"", 10]]","[[""BEAR_CALL"", 127], [""BULL_PUT"", 101], [""BEAR_PUT"", 28]]",,,,1.8068105210004433
recent_256,2026-06-29,9116,BULL_PUT_BNF_57400_57000_W400,BNF,BULL_PUT,256,0.49609375,28,228,1,"[[""BNF"", 246], [""NF"", 10]]","[[""BEAR_CALL"", 127], [""BULL_PUT"", 101], [""BEAR_PUT"", 28]]",,,,1.8068105210004433
recent_256,2026-06-29,9112,BEAR_CALL_BNF_58400_58800_W400,BNF,BEAR_CALL,256,0.49609375,28,228,1,"[[""BNF"", 246], [""NF"", 10]]","[[""BEAR_CALL"", 127], [""BULL_PUT"", 101], [""BEAR_PUT"", 28]]",,,,1.8068105210004433
recent_256,2026-06-29,9108,BULL_PUT_BNF_57400_57000_W400,BNF,BULL_PUT,256,0.49609375,28,228,1,"[[""BNF"", 246], [""NF"", 10]]","[[""BEAR_CALL"", 127], [""BULL_PUT"", 101], [""BEAR_PUT"", 28]]",,,,1.8068105210004433
recent_256,2026-06-29,9103,BULL_PUT_BNF_57400_57000_W400,BNF,BULL_PUT,256,0.49609375,28,228,1,"[[""BNF"", 246], [""NF"", 10]]","[[""BEAR_CALL"", 127], [""BULL_PUT"", 101], [""BEAR_PUT"", 28]]",,,,1.8068105210004433
recent_256,2026-06-29,9097,BEAR_CALL_BNF_58300_58700_W400,BNF,BEAR_CALL,256,0.49609375,28,228,1,"[[""BNF"", 246], [""NF"", 10]]","[[""BEAR_CALL"", 127], [""BULL_PUT"", 101], [""BEAR_PUT"", 28]]",,,,1.8068105210004433
recent_256,2026-06-29,9092,BULL_PUT_BNF_57300_56900_W400,BNF,BULL_PUT,256,0.49609375,28,228,1,"[[""BNF"", 246], [""NF"", 10]]","[[""BEAR_CALL"", 127], [""BULL_PUT"", 101], [""BEAR_PUT"", 28]]",,,,1.8068105210004433
recent_256,2026-06-29,9084,BULL_PUT_BNF_57200_56800_W400,BNF,BULL_PUT,256,0.49609375,28,228,1,"[[""BNF"", 246], [""NF"", 10]]","[[""BEAR_CALL"", 127], [""BULL_PUT"", 101], [""BEAR_PUT"", 28]]",,,,1.8068105210004433
recent_256,2026-06-29,9077,BEAR_CALL_BNF_58200_58600_W400,BNF,BEAR_CALL,256,0.49609375,28,228,1,"[[""BNF"", 246], [""NF"", 10]]","[[""BEAR_CALL"", 127], [""BULL_PUT"", 101], [""BEAR_PUT"", 28]]",,,,1.8068105210004433
recent_256,2026-07-01,10430,BEAR_CALL_BNF_58100_58500_W400,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10420,BEAR_CALL_BNF_58000_58600_W600,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
